broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance
BRD-K19136521-001-08-9	indirubin-3-monoxime	CDK inhibitor, glycogen synthase kinase inhibitor	CDK1, CDK2, CDK5, CDK5R1, GSK3B	15	14	0.520907246963	0.35625172033999997	0.16465552662299998	0.3050688106228865	1.0	cdk inhibitor, glycogen synthase kinase inhibitor cdk1, cdk2, cdk5, cdk5r1, gsk3b	other
BRD-K26024145-001-01-9	desoxycorticosterone-pivalate	corticosteroid agonist	NR3C2	16	15	0.16842284106650002	0.00357155606498	0.16485128500152002	0.21307778331415017	1.0	corticosteroid agonist nr3c2	other
BRD-K33720171-001-01-0	difluprednate	glucocorticoid receptor agonist	NR3C1	14	15	0.16829416317425	0.0033970802553	0.16489708291895	0.7766531265771661	1.0	glucocorticoid receptor agonist nr3c1	other
BRD-K81807412-001-10-6	N6-methyladenosine			14	15	-0.0005378237226749999	-0.165588480776	0.165050657053325	0.0636173544421638	1.0	 	other
BRD-K57304726-003-06-9	PRE-084	sigma receptor agonist	SIGMAR1	15	15	-0.243598008902	-0.409086238512	0.16548822960999998	0.22902896662469463	1.0	sigma receptor agonist sigmar1	other
BRD-K55966568-001-05-4	orantinib	FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	AURKA, AURKB, EGFR, FGFR1, FGFR2, KDR, PDGFRA, PDGFRB	15	15	-0.0921106112694	-0.257850747108	0.16574013583859998	0.9669147771731937	1.0	fgfr inhibitor, pdgfr tyrosine kinase receptor inhibitor, vegfr inhibitor aurka, aurkb, egfr, fgfr1, fgfr2, kdr, pdgfra, pdgfrb	other
BRD-K65924316-001-03-1	serdemetan	MDM inhibitor	MDM2	15	14	-0.782965594137	-0.9491916277665	0.16622603362950006	0.3480712878701422	1.0	mdm inhibitor mdm2	other
BRD-K34508702-001-02-4	CHF5074	gamma secretase modulator	PSEN1	16	15	-0.107406522522	-0.274004445724	0.166597923202	0.3737931994036915	1.0	gamma secretase modulator psen1	other
BRD-K95957366-001-02-6	isaxonine	nerve growth factor agonist		15	15	0.338720125874	0.172120673491	0.16659945238300003	0.2997583700887151	1.0	nerve growth factor agonist 	other
BRD-K14116214-001-09-6	sulfamonomethoxine	bacterial antifolate		15	15	0.022454940676	-0.14430304727	0.166757987946	0.24548500120312422	1.0	bacterial antifolate 	other
BRD-K66480997-003-10-0	isoguvacine	benzodiazepine receptor agonist	GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRR1, GABRR2, GABRR3	15	15	-0.185391920092	-0.352229670028	0.16683774993599998	0.506914933812496	1.0	benzodiazepine receptor agonist gabra1, gabra2, gabra3, gabra4, gabra5, gabra6, gabrr1, gabrr2, gabrr3	other
BRD-K49807096-003-15-5	benazepril	angiotensin converting enzyme inhibitor	ACE	14	15	0.01245781923155	-0.154386468635	0.16684428786655	0.445008718746736	1.0	angiotensin converting enzyme inhibitor ace	other
BRD-A10773072-001-03-4	glycerol-monolaurate	beta lactamase inhibitor		16	15	0.128162933172	-0.0388964501254	0.1670593832974	0.013491322038801766	1.0	beta lactamase inhibitor 	other
BRD-K76011241-001-01-8	oseltamivir-phosphate	neuraminidase inhibitor	CES1, NEU1, NEU2	15	15	-0.107172530936	-0.274321984495	0.16714945355900002	0.7089232340537643	1.0	neuraminidase inhibitor ces1, neu1, neu2	other
BRD-K70592483-001-01-0	phenylacetylglutamine	DNA methylase inhibitor, protein synthesis inhibitor		15	14	0.0155621402694	-0.151716492324	0.1672786325934	0.12129832212514398	1.0	dna methylase inhibitor, protein synthesis inhibitor 	other
BRD-K58513245-304-02-7	pamidronate	bone resorption inhibitor	FDPS	14	13	-0.290692505385	-0.458257387852	0.16756488246699996	0.6447996764288364	1.0	bone resorption inhibitor fdps	other
BRD-A72390365-001-15-2	choline-alfoscerate	acetylcholine precursor	GM2A	15	15	-0.0358991245193	-0.20348516426	0.1675860397407	0.2997583700887151	1.0	acetylcholine precursor gm2a	other
BRD-K63178091-001-01-1	telotristat	tryptophan hydroxylase inhibitor	TPH1	15	15	-0.475922986311	-0.643555088201	0.16763210189000005	0.26275304114766074	1.0	tryptophan hydroxylase inhibitor tph1	other
BRD-K00535541-001-06-3	9-aminoacridine			14	13	-0.855310098174	-1.02317910142	0.16786900324599996	0.48166365977248615	1.0	 	other
BRD-K24048528-001-02-5	abiraterone-acetate	androgen biosynthesis inhibitor	CYP17A1	13	14	-0.0903005995275	-0.2582046263565	0.167904026829	0.2541343816613656	1.0	androgen biosynthesis inhibitor cyp17a1	other
BRD-K41731458-001-15-1	triclosan	antibacterial agent	DNMT1	15	15	0.118838454981	-0.0494466120862	0.1682850670672	0.6186695570822622	1.0	antibacterial agent dnmt1	other
BRD-K25630527-001-03-8	LY2784544	JAK inhibitor	JAK2, JAK3	16	15	-0.48385492024300003	-0.652204451711	0.16834953146800002	0.7072734240075108	1.0	jak inhibitor jak2, jak3	other
BRD-K25875056-001-02-0	SC-9	protein tyrosine kinase activator	PRKCA	15	15	-0.30337251245	-0.47190440318	0.16853189072999997	0.8357050269952793	1.0	protein tyrosine kinase activator prkca	other
BRD-K36859431-300-02-3	sapropterin	phenylalanine 4-hydroxylase stimulant	NOS3, PAH, TH, TPH1	15	15	-0.240217892791	-0.408821774846	0.16860388205500002	0.9669147771731937	1.0	phenylalanine 4-hydroxylase stimulant nos3, pah, th, tph1	other
BRD-K43187796-001-02-3	3-indolebutyric-acid		B2M, HLA-A, TRAC, TRBC1	15	15	-0.0116932713381	-0.180402390537	0.1687091191989	0.3400858902842717	1.0	 b2m, hla-a, trac, trbc1	other
BRD-A67514145-003-05-8	furaltadone	bacterial DNA inhibitor		14	15	0.208174656978	0.0394371365954	0.1687375203826	0.24745429076477554	1.0	bacterial dna inhibitor 	other
BRD-K96615647-001-01-2	AV-608	tachykinin antagonist	TACR1	16	15	-0.0489509031939	-0.217945918043	0.1689950148491	0.6781060747462503	1.0	tachykinin antagonist tacr1	other
BRD-K83063356-003-02-5	RS-102895	CCR antagonist	CCR2	15	15	0.0655537163378	-0.103619938316	0.1691736546538	0.22902896662469463	1.0	ccr antagonist ccr2	other
BRD-K27799744-001-02-8	cyclovirobuxin-d	calcium channel modulator		14	13	-0.004829791337505	-0.174251410184	0.169421618846495	0.6447996764288364	1.0	calcium channel modulator 	other
BRD-A42699921-001-02-8	teriflunomide	dihydroorotate dehydrogenase inhibitor	DHODH	16	14	-0.044161069778849996	-0.2137738112275	0.16961274144865002	0.11902108901598552	1.0	dihydroorotate dehydrogenase inhibitor dhodh	other
BRD-K06208435-003-08-2	YS-035	calcium channel blocker		15	15	0.00726000608972	-0.162448437545	0.16970844363471999	0.506914933812496	1.0	calcium channel blocker 	other
BRD-A97104540-004-15-0	fenoterol	adrenergic receptor agonist	ADRB1, ADRB2, ADRB3	15	15	-0.0334984107224	-0.203301087864	0.1698026771416	0.5897385933186072	1.0	adrenergic receptor agonist adrb1, adrb2, adrb3	other
BRD-K25699529-003-01-1	tapentadol	opioid receptor agonist	HTR3A, OPRD1, OPRK1, OPRM1, SLC6A2, SLC6A4	15	15	-0.144561077766	-0.314605093448	0.17004401568199998	0.12486035998214667	1.0	opioid receptor agonist htr3a, oprd1, oprk1, oprm1, slc6a2, slc6a4	other
BRD-K17415526-001-03-5	tyrphostin-AG-835	protein tyrosine kinase inhibitor	EGFR	15	15	-0.233787306792	-0.403968777357	0.170181470565	0.22902896662469463	1.0	protein tyrosine kinase inhibitor egfr	other
BRD-K36574127-001-01-3	LOXO-101	tropomyosin receptor kinase inhibitor	NTRK1, NTRK2, NTRK3	16	15	-0.018422588223449998	-0.188826044058	0.17040345583455	0.07857462988650504	1.0	tropomyosin receptor kinase inhibitor ntrk1, ntrk2, ntrk3	other
BRD-K27135764-001-08-7	xanthone	antimalarial agent		15	15	0.208350728892	0.0378533079843	0.17049742090769998	0.3614963660708982	1.0	antimalarial agent 	other
BRD-K39160765-003-02-9	4-chlorophenylguanidine	urokinase inhibitor	PLAUR	15	15	-0.211768927152	-0.382300049862	0.17053112271	0.1985058531538877	1.0	urokinase inhibitor plaur	other
BRD-K75250001-001-01-3	tiracizine	sodium channel blocker	SCN5A	15	15	-0.126880767107	-0.297503270255	0.170622503148	0.1985058531538877	1.0	sodium channel blocker scn5a	other
BRD-K93632104-001-18-0	sodium-salicylate	prostanoid receptor antagonist	ASIC3, PTGS1, PTGS2	15	15	0.367431893468	0.196680419205	0.17075147426299997	0.48073111045562256	1.0	prostanoid receptor antagonist asic3, ptgs1, ptgs2	other
BRD-K10995081-001-27-9	perphenazine	dopamine receptor antagonist	CALM1, DRD1, DRD2, HRH1, HTR2A, HTR2C, HTR6, HTR7	16	15	0.1535083467845	-0.0173546256185	0.17086297240300002	0.10939839054172916	1.0	dopamine receptor antagonist calm1, drd1, drd2, hrh1, htr2a, htr2c, htr6, htr7	other
BRD-A89175223-051-14-8	bisoprolol	adrenergic receptor antagonist	ADRB1, ADRB2	16	15	0.23525410448	0.0643343017168	0.1709198027632	0.04591348784166741	1.0	adrenergic receptor antagonist adrb1, adrb2	other
BRD-K42805893-001-04-9	osimertinib	EGFR inhibitor	EGFR	16	15	0.0325044119252	-0.138447521237	0.17095193316219998	0.12804764129567053	1.0	egfr inhibitor egfr	other
BRD-A51713165-003-02-6	3-CPMT	dopamine reuptake inhibitor		15	15	0.0765768853804	-0.0946538143902	0.17123069977060001	0.26275304114766074	1.0	dopamine reuptake inhibitor 	other
BRD-K42504537-001-01-6	norelgestromin		PGR	16	15	0.131064775247	-0.0401881694921	0.1712529447391	0.35293103307621654	1.0	 pgr	other
BRD-K41869275-001-02-8	2-phenylmelatonin	melatonin receptor agonist	MTNR1A, MTNR1B	15	15	0.040029529839	-0.131425292235	0.17145482207399998	0.6783024655972324	1.0	melatonin receptor agonist mtnr1a, mtnr1b	other
BRD-K36627727-001-05-4	tamibarotene	retinoid receptor agonist	RARA, RARB	15	15	-0.376095395018	-0.547564728082	0.17146933306399997	0.7715511878155722	1.0	retinoid receptor agonist rara, rarb	other
BRD-K49313711-001-05-4	ribitol			15	15	-0.352543274012	-0.524133568077	0.17159029406499998	0.9669147771731937	1.0	 	other
BRD-A93699261-236-03-4	sodium-danshensu			14	13	0.183683007156	0.0116653642026	0.1720176429534	0.2968036252970697	1.0	 	other
BRD-K44227013-001-06-4	ponatinib	Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor	ABL1, BCR, FGFR1, FGFR2, FGFR3, FGFR4, FLT3, KDR, KIT, LCK, LYN, PDGFRA, RET, SRC, TEK	15	15	-2.33517646281	-2.50735191294	0.17217545013000013	0.2997583700887151	1.0	bcr-abl kinase inhibitor, flt3 inhibitor, pdgfr tyrosine kinase receptor inhibitor abl1, bcr, fgfr1, fgfr2, fgfr3, fgfr4, flt3, kdr, kit, lck, lyn, pdgfra, ret, src, tek	other
BRD-K83029223-001-01-3	litronesib	kinesin-like spindle protein inhibitor	KIF11	16	15	-0.767975903556	-0.940164675591	0.17218877203500005	1.0	1.0	kinesin-like spindle protein inhibitor kif11	other
BRD-A78341343-001-01-6	regadenoson	adenosine receptor agonist	ADORA1, ADORA2A, ADORA2B, ADORA3	16	15	-0.1209978742343	-0.293276401967	0.1722785277327	0.3328209099640991	1.0	adenosine receptor agonist adora1, adora2a, adora2b, adora3	other
BRD-K68185022-001-14-8	ursolic-acid	ATPase inhibitor, NFkB pathway inhibitor, STAT inhibitor	HSD11B1, PLA2G1B, PTPN1, PYGM	15	15	0.312873865256	0.140572463939	0.17230140131700003	0.5338294217441396	1.0	atpase inhibitor, nfkb pathway inhibitor, stat inhibitor hsd11b1, pla2g1b, ptpn1, pygm	other
BRD-K32768103-051-02-6	vonoprazan	potassium-competitive acid antagonist	ATP4A	15	15	-0.088934281043	-0.261472832133	0.17253855109	1.0	1.0	potassium-competitive acid antagonist atp4a	other
BRD-K50660797-001-05-1	epicatechin-gallate-(-)	bacterial DNA gyrase inhibitor	BACE1, FASN	16	15	0.11897087468550001	-0.0540268663803	0.17299774106580001	0.1854353790670079	1.0	bacterial dna gyrase inhibitor bace1, fasn	other
BRD-K19333160-001-01-3	RKI-1447	rho associated kinase inhibitor	CDC42BPA, DMPK, LIMK1, MYLK, PAK1, PKN1, ROCK1, ROCK2	15	15	0.305384277001	0.132061066011	0.17332321099	0.4553018964198552	1.0	rho associated kinase inhibitor cdc42bpa, dmpk, limk1, mylk, pak1, pkn1, rock1, rock2	prespecified_pathway_related
BRD-K52914072-001-01-5	LTA			16	15	0.2120036512185	0.0386258212999	0.1733778299186	0.037963860419371775	1.0	 	other
BRD-K35559145-050-08-5	levomepromazine	dopamine receptor antagonist	ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR2A, HTR2C	15	15	0.155205777694	-0.0181790948646	0.17338487255860002	0.7089232340537643	1.0	dopamine receptor antagonist adra1a, adra1b, adra1d, adra2a, adra2b, adra2c, chrm1, chrm2, chrm3, chrm4, chrm5, drd1, drd2, drd3, drd4, drd5, hrh1, htr2a, htr2c	other
BRD-K90497590-001-04-2	AR-12	phosphoinositide dependent kinase inhibitor	PDPK1	15	15	0.122992306499	-0.0505493113243	0.17354161782330002	0.43064798984807773	1.0	phosphoinositide dependent kinase inhibitor pdpk1	other
BRD-K07359318-001-03-9	benfotiamine	antioxidant	AGER	14	13	-0.38519086416299997	-0.558863983402	0.17367311923900008	0.3198402344047556	1.0	antioxidant ager	other
BRD-K46386702-001-02-1	ARRY-334543	EGFR inhibitor	ERBB2	15	15	0.0675777927097	-0.106101291676	0.1736790843857	0.5897385933186072	1.0	egfr inhibitor erbb2	other
BRD-K94559059-091-01-6	telotristat-ethyl	tryptophan hydroxylase inhibitor	TPH1	15	14	0.0666160261631	-0.1072330246964	0.1738490508595	0.12129832212514398	1.0	tryptophan hydroxylase inhibitor tph1	other
BRD-K34851558-001-02-3	parthenolide-(-)	NFkB pathway inhibitor	HDAC1	15	15	0.302913567917	0.128892140562	0.17402142735500004	1.0	1.0	nfkb pathway inhibitor hdac1	other
BRD-A08187463-001-12-9	racecadotril	enkephalinase inhibitor	MME	14	13	-0.02556266034823	-0.199687342016	0.17412468166777	0.4233159874752107	1.0	enkephalinase inhibitor mme	other
BRD-K59227464-334-02-4	LY2228820	p38 MAPK inhibitor	MAPK14	15	15	0.0358146615919	-0.138510669239	0.1743253308309	0.26275304114766074	1.0	p38 mapk inhibitor mapk14	other
BRD-K97808269-001-02-7	2-deoxyglucose	glycolysis inhibitor	SLC2A1, SLC2A2, SLC2A3, SLC2A4	15	14	0.025755005378	-0.1488109454555	0.1745659508335	0.07010858465571475	1.0	glycolysis inhibitor slc2a1, slc2a2, slc2a3, slc2a4	other
BRD-K56115039-003-02-1	BU226	imidazoline receptor ligand		15	15	0.436503919322	0.261888331382	0.17461558793999998	0.38373262766250305	1.0	imidazoline receptor ligand 	other
BRD-K74763371-002-04-0	bosentan	endothelin receptor antagonist	EDNRA, EDNRB	16	15	0.09738555340704999	-0.0774549845953	0.17484053800235	0.46461015388609594	1.0	endothelin receptor antagonist ednra, ednrb	other
BRD-K44084986-300-08-4	Y-27632	rho associated kinase inhibitor	PKIA, PKN2, PRKACA, PRKCE, ROCK1, ROCK2	15	15	-0.343318722909	-0.518229228849	0.17491050594000002	0.10573920209087935	1.0	rho associated kinase inhibitor pkia, pkn2, prkaca, prkce, rock1, rock2	prespecified_pathway_related
BRD-K57427145-001-01-6	ripazepam	benzodiazepine receptor agonist	GABRA1	16	15	0.06612840807115	-0.1088281549	0.17495656297115	0.09296509721535881	1.0	benzodiazepine receptor agonist gabra1	other
BRD-K93611241-001-02-2	diacetamate			15	15	-0.040938286352	-0.216142356127	0.175204069775	0.3400858902842717	1.0	 	other
BRD-K46692793-004-01-8	umeclidinium	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3	14	15	0.10124909315145	-0.0745397870938	0.17578888024525002	0.37095103453309664	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3	other
BRD-K14991967-001-02-6	GSK650394	serum/glucocorticoid regulated kinase inhibitor	SGK1, SGK2	15	15	0.223838367144	0.0478451230264	0.17599324411759998	0.5338294217441396	1.0	serum/glucocorticoid regulated kinase inhibitor sgk1, sgk2	other
BRD-K20722021-001-02-1	CEP-32496	RAF inhibitor	BRAF, RAF1	14	13	-0.4549327827805	-0.630988432468	0.17605564968749998	0.1984628844147559	1.0	raf inhibitor braf, raf1	other
BRD-K47278471-003-26-3	diphenhydramine	histamine receptor antagonist	HRH1	15	15	0.354445162067	0.178236304226	0.176208857841	0.7089232340537643	1.0	histamine receptor antagonist hrh1	other
BRD-A95696066-003-13-8	nisoxetine	norepinephrine reuptake inhibitor	SLC6A2, SLC6A3, SLC6A4	16	15	-0.0027101220013000006	-0.179227490959	0.1765173689577	0.3134659820453173	1.0	norepinephrine reuptake inhibitor slc6a2, slc6a3, slc6a4	other
BRD-A49622760-001-01-9	faropenem	lactamase inhibitor		14	15	0.06305201912979999	-0.113572623235	0.1766246423648	0.1437248058279078	1.0	lactamase inhibitor 	other
BRD-A39189014-003-22-7	methoxamine	adrenergic receptor agonist	ADRA1A, ADRA1B, ADRA1D	15	15	0.228144042105	0.0512770780121	0.1768669640929	0.3400858902842717	1.0	adrenergic receptor agonist adra1a, adra1b, adra1d	other
BRD-K16484091-001-01-1	metocurine	acetylcholine receptor antagonist	CHRM2, CHRNA2	15	15	0.21153196181	0.034586364046	0.176945597764	0.03439744889250225	1.0	acetylcholine receptor antagonist chrm2, chrna2	other
BRD-K76534306-001-22-7	enrofloxacin	bacterial DNA gyrase inhibitor		15	15	-0.10855982177	-0.285818454799	0.17725863302899997	0.43064798984807773	1.0	bacterial dna gyrase inhibitor 	other
BRD-K04196797-001-24-4	oxcarbazepine	sodium channel blocker	SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A	15	15	-0.11900158806	-0.296281866213	0.17728027815300001	0.3614963660708982	1.0	sodium channel blocker scn10a, scn11a, scn1a, scn2a, scn3a, scn4a, scn5a, scn7a, scn8a, scn9a	other
BRD-K77987382-001-13-2	mebendazole	tubulin polymerization inhibitor	TUBA1A, TUBB, TUBB4B	15	15	-1.03624453955	-1.2136929542	0.17744841464999994	0.8357050269952793	1.0	tubulin polymerization inhibitor tuba1a, tubb, tubb4b	other
BRD-K20742498-003-02-9	RS-39604	serotonin receptor antagonist	HTR4	15	15	0.210457263202	0.032954580141	0.177502683061	0.5614474146848649	1.0	serotonin receptor antagonist htr4	other
BRD-K83003151-057-02-4	alogliptin	dipeptidyl peptidase inhibitor	DPP4	14	13	0.039873117057435	-0.137688794707	0.17756191176443498	0.980642762903111	1.0	dipeptidyl peptidase inhibitor dpp4	other
BRD-A34716233-004-03-5	AMPA-(RS)	glutamate receptor agonist	GRIN1	15	15	0.0886730881163	-0.0888990218289	0.1775721099452	0.04648668639528603	1.0	glutamate receptor agonist grin1	other
BRD-K47177710-001-03-1	DAPT	gamma secretase inhibitor		15	15	0.0268497273159	-0.150754007868	0.1776037351839	0.22902896662469463	1.0	gamma secretase inhibitor 	other
BRD-A25004090-001-08-4	erastin	ion channel antagonist	VDAC2	15	15	0.226601553814	0.0488771827889	0.1777243710251	0.9669147771731937	1.0	ion channel antagonist vdac2	other
BRD-K55055802-001-10-2	etomidate	GABA receptor modulator	ADRA2B, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ	15	15	0.0758251234398	-0.102077078472	0.1779022019118	0.006189824426537995	1.0	gaba receptor modulator adra2b, gabra1, gabra2, gabra3, gabra4, gabra5, gabra6, gabrb1, gabrb2, gabrb3, gabrd, gabre, gabrg1, gabrg2, gabrg3, gabrp, gabrq	other
BRD-K44309363-003-02-1	dexniguldipine	calmodulin antagonist	ADORA3	14	15	-0.08537598176945	-0.263639644949	0.17826366317955	0.445008718746736	1.0	calmodulin antagonist adora3	other
BRD-K25570267-001-01-4	ezutromid	utrophin enhancer	UTRN	16	15	0.163115267809	-0.0152868992295	0.17840216703849998	0.08552546392406542	1.0	utrophin enhancer utrn	other
BRD-K90947825-001-02-7	carboplatin	DNA alkylating agent, DNA inhibitor		14	13	-0.283248756958	-0.461676415176	0.178427658218	0.5768096792806785	1.0	dna alkylating agent, dna inhibitor 	other
BRD-K70914287-300-02-8	BIBX-1382	EGFR inhibitor	EGFR, ERBB2	15	15	0.0241775583601	-0.154279730375	0.1784572887351	0.5338294217441396	1.0	egfr inhibitor egfr, erbb2	other
BRD-A72309220-001-04-1	metergoline	dopamine receptor agonist, serotonin receptor antagonist	HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR5A, HTR6, HTR7	15	15	0.0807961079458	-0.0980109408589	0.1788070488047	0.48073111045562256	1.0	dopamine receptor agonist, serotonin receptor antagonist htr1a, htr1b, htr1d, htr1e, htr1f, htr2a, htr2b, htr2c, htr5a, htr6, htr7	other
BRD-K53561341-001-07-5	aurora-a-inhibitor-i	Aurora kinase inhibitor	AURKA	15	15	-0.714575829881	-0.893453731393	0.178877901512	0.8682259903524354	1.0	aurora kinase inhibitor aurka	other
BRD-K85402309-389-03-2	dovitinib	EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	CSF1R, EGFR, FGFR1, FGFR2, FGFR3, FLT1, FLT3, FLT4, INSR, KDR, KIT, PDGFRA, PDGFRB	15	15	-0.0408184005719	-0.220101361848	0.1792829612761	1.0	1.0	egfr inhibitor, fgfr inhibitor, flt3 inhibitor, pdgfr tyrosine kinase receptor inhibitor, vegfr inhibitor csf1r, egfr, fgfr1, fgfr2, fgfr3, flt1, flt3, flt4, insr, kdr, kit, pdgfra, pdgfrb	other
BRD-K23082237-003-01-5	butaclamol	dopamine receptor antagonist	DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR2A	15	14	-0.0840546688653	-0.2640820666705	0.1800273978052	0.030745034758993203	1.0	dopamine receptor antagonist drd1, drd2, drd3, drd4, drd5, htr1a, htr2a	other
BRD-K33814251-001-01-4	lubiprostone	chloride channel activator	CLCN2	14	13	0.21427284193845	0.034184556927	0.18008828501145	0.1984628844147559	1.0	chloride channel activator clcn2	other
