broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance	test_family
BRD-K53414658-001-08-2	tivozanib	VEGFR inhibitor	FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB	14	13	-0.1295865538594	-0.606565251384	0.4769786975246	0.4816636597724861	1.0	vegfr inhibitor flt1, flt4, kdr, kit, pdgfra, pdgfrb	other	BH across all 4,686 tested PRISM compounds
BRD-K95773607-004-03-8	darifenacin	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4, CHRM5	16	15	-0.0562669563489999	-0.534188485276	0.477921528927	0.1184353925426306	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3, chrm4, chrm5	other	BH across all 4,686 tested PRISM compounds
BRD-K49049886-001-08-7	CGS-15943	adenosine receptor antagonist	ADORA1, ADORA2A, ADORA2B, ADORA3	15	14	0.627345557209	0.1461227008175	0.4812228563915	0.5557349624423149	1.0	adenosine receptor antagonist adora1, adora2a, adora2b, adora3	other	BH across all 4,686 tested PRISM compounds
BRD-K13949769-001-01-7	tenovin-6	SIRT inhibitor	SIRT1, SIRT2, SIRT3	15	15	0.182819599979	-0.300611186818	0.4834307867969999	0.0744956919139866	1.0	sirt inhibitor sirt1, sirt2, sirt3	other	BH across all 4,686 tested PRISM compounds
BRD-K76674262-001-03-3	homoharringtonine	protein synthesis inhibitor	RPL3	16	15	-3.62776212665	-4.11494859637	0.4871864697199997	0.4408224166354348	1.0	protein synthesis inhibitor rpl3	other	BH across all 4,686 tested PRISM compounds
BRD-K07881437-001-03-8	danusertib	Aurora kinase inhibitor, growth factor receptor inhibitor	AURKA, AURKB, AURKC, FGFR1, NTRK1, RET, SLK	14	13	-1.27853640452	-1.76690509167	0.4883686871499999	0.3693274135837848	1.0	aurora kinase inhibitor, growth factor receptor inhibitor aurka, aurkb, aurkc, fgfr1, ntrk1, ret, slk	other	BH across all 4,686 tested PRISM compounds
BRD-K87700323-003-05-1	cetylpyridinium			15	15	-0.301994789006	-0.790717806108	0.488723017102	0.9009714934164412	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K61734568-003-02-1	2,3-DCPE	Bcl-XL downregulator	BCL2L1	15	15	0.410620870001	-0.0793278034425	0.4899486734435	0.2808420108662984	1.0	bcl-xl downregulator bcl2l1	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-A73871920-236-03-6	nanchangmycin	other antibiotic		15	15	-1.92477264016	-2.41648488311	0.4917122429499998	0.0890179777232632	1.0	other antibiotic 	other	BH across all 4,686 tested PRISM compounds
BRD-K48488978-001-05-3	YM-201636	PI3K inhibitor		15	14	-0.0234558294774	-0.5186821269835	0.4952262975061	0.1979251021111571	1.0	pi3k inhibitor 	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K85849709-001-01-5	AZD2858	glycogen synthase kinase inhibitor	GSK3B	15	15	-0.639026835348	-1.13759647551	0.4985696401620001	0.1844100692216365	1.0	glycogen synthase kinase inhibitor gsk3b	other	BH across all 4,686 tested PRISM compounds
BRD-K24593301-001-02-3	AZD3463	ALK tyrosine kinase receptor inhibitor, insulin growth factor receptor inhibitor	ALK, IGF1R	14	13	-1.88648619681	-2.38544304576	0.4989568489500002	0.4816636597724861	1.0	alk tyrosine kinase receptor inhibitor, insulin growth factor receptor inhibitor alk, igf1r	other	BH across all 4,686 tested PRISM compounds
BRD-K50000283-001-04-4	PHA-767491	CDC inhibitor	CDK1, RPS6KB1	15	15	-0.223826823359	-0.725364146216	0.5015373228569999	0.1844100692216365	1.0	cdc inhibitor cdk1, rps6kb1	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-M02075109-001-01-1	chromanol-(+/-)	potassium channel blocker		15	15	-0.096995117693	-0.601792591161	0.5047974734680001	0.1465760343090006	1.0	potassium channel blocker 	other	BH across all 4,686 tested PRISM compounds
BRD-K23677682-003-01-2	voreloxin	topoisomerase inhibitor	TOP2A	16	15	-0.5977954622185	-1.10428138237	0.5064859201515	0.2948669693681371	1.0	topoisomerase inhibitor top2a	other	BH across all 4,686 tested PRISM compounds
BRD-K69280563-001-01-8	vinorelbine	tubulin polymerization inhibitor	TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8	15	14	-1.37568431483	-1.88360813965	0.50792382482	0.7106595685403921	1.0	tubulin polymerization inhibitor tuba1a, tuba1b, tuba1c, tuba3c, tuba3d, tuba3e, tuba4a, tubb, tubb1, tubb2a, tubb2b, tubb3, tubb4a, tubb4b, tubb6, tubb8	other	BH across all 4,686 tested PRISM compounds
BRD-K06234293-001-04-2	LY364947	TGF beta receptor inhibitor, p38 MAPK inhibitor	TGFBR1	14	15	-1.1871113748	-1.69683211126	0.50972073646	0.2657465520914202	1.0	tgf beta receptor inhibitor, p38 mapk inhibitor tgfbr1	other	BH across all 4,686 tested PRISM compounds
BRD-K03765900-001-01-9	XL-647	EGFR inhibitor, VEGFR inhibitor	EGFR, EPHB4, ERBB2, FLT4, KDR	16	15	0.147956459367	-0.361993915693	0.50995037506	0.1726518529332787	1.0	egfr inhibitor, vegfr inhibitor egfr, ephb4, erbb2, flt4, kdr	other	BH across all 4,686 tested PRISM compounds
BRD-K62304154-001-04-2	deforolimus	mTOR inhibitor	MTOR	14	13	0.1226937442815	-0.389818437749	0.5125121820305	0.0142629826709004	1.0	mtor inhibitor mtor	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K07762753-001-04-4	aminopurvalanol-a	CDK inhibitor, tyrosine kinase inhibitor	CDK1, CDK2, CDK5, CDK6	15	15	-0.0785731901161	-0.592122001087	0.5135488109709	0.2627530411476607	1.0	cdk inhibitor, tyrosine kinase inhibitor cdk1, cdk2, cdk5, cdk6	other	BH across all 4,686 tested PRISM compounds
BRD-K08078237-001-19-8	tetrandrine	calcium channel blocker	SLC6A3	14	13	-0.007452807893	-0.522266480705	0.5148136728120001	0.865134745405447	1.0	calcium channel blocker slc6a3	other	BH across all 4,686 tested PRISM compounds
BRD-A25608658-001-01-1	narasin	antiprotozoal agent		15	15	-1.11813411111	-1.63701061463	0.51887650352	0.8682259903524354	1.0	antiprotozoal agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K35952844-236-01-6	sodium-glucoheptonate			14	15	0.167643396015	-0.352268871032	0.519912267047	0.0173797008259268	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K93034159-001-25-8	cladribine	adenosine deaminase inhibitor, ribonucleotide reductase inhibitor	ADA, PNP, POLA1, POLE, POLE2, POLE3, POLE4, RRM1, RRM2, RRM2B	15	15	-2.15441225426	-2.67649306033	0.52208080607	0.4553018964198552	1.0	adenosine deaminase inhibitor, ribonucleotide reductase inhibitor ada, pnp, pola1, pole, pole2, pole3, pole4, rrm1, rrm2, rrm2b	other	BH across all 4,686 tested PRISM compounds
BRD-K16136380-001-01-7	pyrithione-zinc	ATP synthase inhibitor	KCNQ1, KCNQ2, KCNQ4, KCNQ5	14	13	-2.54958529802	-3.07201659255	0.5224312945299996	0.2159322942283799	1.0	atp synthase inhibitor kcnq1, kcnq2, kcnq4, kcnq5	other	BH across all 4,686 tested PRISM compounds
BRD-K61036791-001-01-6	rucinol	tyrosinase inhibitor	TYR	15	15	0.0253979882742	-0.503347463257	0.5287454515312	0.0563923642268315	1.0	tyrosinase inhibitor tyr	other	BH across all 4,686 tested PRISM compounds
BRD-K77943374-001-02-8	NVP-BVU972	MET inhibitor	MET	15	15	-0.0802776662206	-0.609080589281	0.5288029230604	0.0343974488925022	1.0	met inhibitor met	other	BH across all 4,686 tested PRISM compounds
BRD-K32821942-001-21-3	azathioprine	dehydrogenase inhibitor	HPRT1, IMPDH1, PPAT	15	15	0.0371664870785	-0.493151550172	0.5303180372505	0.0890179777232632	1.0	dehydrogenase inhibitor hprt1, impdh1, ppat	other	BH across all 4,686 tested PRISM compounds
BRD-K51486818-003-02-8	lazabemide	monoamine oxidase inhibitor	MAOB	15	15	-0.201272995357	-0.73519183978	0.5339188444230001	0.0079403362642465	1.0	monoamine oxidase inhibitor maob	other	BH across all 4,686 tested PRISM compounds
BRD-K24576554-001-04-8	AT-9283	Aurora kinase inhibitor, JAK inhibitor	AURKA, AURKB, JAK2, JAK3, RPS6KA6, STK17A	15	14	-2.15244981377	-2.68646769598	0.5340178822100001	0.3709510345330966	1.0	aurora kinase inhibitor, jak inhibitor aurka, aurkb, jak2, jak3, rps6ka6, stk17a	other	BH across all 4,686 tested PRISM compounds
BRD-K61323504-001-04-0	SB-225002	CC chemokine receptor antagonist	CXCR2	14	15	0.1970825671025	-0.33969555161	0.5367781187125	0.3050688106228865	1.0	cc chemokine receptor antagonist cxcr2	other	BH across all 4,686 tested PRISM compounds
BRD-K12539581-001-23-7	nocodazole	tubulin polymerization inhibitor	HPGDS	16	15	-1.921486058685	-2.45859175216	0.5371056934749998	0.5935945343883464	1.0	tubulin polymerization inhibitor hpgds	other	BH across all 4,686 tested PRISM compounds
BRD-K31928526-001-02-1	barasertib	Aurora kinase inhibitor	AURKA, AURKB	15	15	-0.355827157925	-0.893373870766	0.5375467128409999	0.4553018964198552	1.0	aurora kinase inhibitor aurka, aurkb	other	BH across all 4,686 tested PRISM compounds
BRD-K07265709-003-05-6	dexrazoxane	chelating agent, topoisomerase inhibitor	TOP2A, TOP2B	14	13	-0.00927701927575	-0.547263647655	0.53798662837925	0.7158981921466268	1.0	chelating agent, topoisomerase inhibitor top2a, top2b	other	BH across all 4,686 tested PRISM compounds
BRD-A93477898-001-04-2	PETCM	caspase activator	CASP3	15	14	0.0772914087061	-0.463980677349	0.5412720860551	0.03816576945883	1.0	caspase activator casp3	other	BH across all 4,686 tested PRISM compounds
BRD-K76973696-001-12-6	tryptanthrin	cyclooxygenase inhibitor	IDO1	15	14	0.451570793721	-0.08997591151385	0.54154670523485	0.1692019216592016	1.0	cyclooxygenase inhibitor ido1	other	BH across all 4,686 tested PRISM compounds
BRD-K10784860-003-02-3	temocapril	angiotensin converting enzyme inhibitor	ACE	15	15	-0.461029859548	-1.00488849598	0.5438586364319999	0.2290289666246946	1.0	angiotensin converting enzyme inhibitor ace	other	BH across all 4,686 tested PRISM compounds
BRD-K79684402-300-02-8	Ro-10-5824	dopamine receptor agonist	DRD4	13	13	0.538438038004	-0.00588039810518	0.5443184361091801	0.3298783320498747	1.0	dopamine receptor agonist drd4	other	BH across all 4,686 tested PRISM compounds
BRD-K49328571-001-15-0	dasatinib	Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor	ABL1, ABL2, BLK, EPHA2, FGR, FRK, FYN, HCK, KIT, LCK, LYN, PDGFRB, SRC, SRMS, STAT5B, YES1	14	15	-1.299468478585	-1.84659065692	0.5471221783349998	0.1831465253285313	1.0	bcr-abl kinase inhibitor, ephrin inhibitor, kit inhibitor, pdgfr tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor abl1, abl2, blk, epha2, fgr, frk, fyn, hck, kit, lck, lyn, pdgfrb, src, srms, stat5b, yes1	other	BH across all 4,686 tested PRISM compounds
BRD-K52762805-001-01-2	epothilone-d	microtubule stabilizing agent, tubulin polymerization inhibitor	TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA4A, TUBA8, TUBB, TUBB1, TUBB3, TUBB4A, TUBB4B	15	14	-1.43150893878	-1.98150505527	0.54999611649	0.615737058040257	1.0	microtubule stabilizing agent, tubulin polymerization inhibitor tuba1a, tuba1b, tuba1c, tuba3c, tuba4a, tuba8, tubb, tubb1, tubb3, tubb4a, tubb4b	other	BH across all 4,686 tested PRISM compounds
BRD-K03449891-001-08-6	foretinib	VEGFR inhibitor	FLT1, FLT4, KDR, MET	15	14	-1.47105046206	-2.02418355224	0.5531330901799998	0.4194324996066613	1.0	vegfr inhibitor flt1, flt4, kdr, met	other	BH across all 4,686 tested PRISM compounds
BRD-K59325863-001-02-8	delanzomib	proteasome inhibitor	CMA1, CTSG, CYP3A4, ELANE	15	15	-3.14195010974	-3.69570549518	0.5537553854399997	0.4553018964198552	1.0	proteasome inhibitor cma1, ctsg, cyp3a4, elane	other	BH across all 4,686 tested PRISM compounds
BRD-K81645907-001-01-1	captamine			14	13	-0.5489498771465	-1.10362959825	0.5546797211035	0.0493784355652767	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K67868012-001-07-6	PI-103	mTOR inhibitor, PI3K inhibitor	MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PRKDC	16	15	-0.7967762128160001	-1.3542352699	0.5574590570839999	0.0230329862908777	1.0	mtor inhibitor, pi3k inhibitor mtor, pik3ca, pik3cb, pik3cd, pik3cg, prkdc	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
